OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,DiscountPct,Revenue
ORD100341,2023-01-05,South,Electronics,Laptop,3,23510.49,10,63478.32
ORD100342,2023-01-05,West,Apparel,Sneakers,3,1956.14,0,5868.42
ORD100343,2023-01-05,West,Electronics,Headphones,5,23235.22,0,116176.1
ORD100344,2023-01-06,East,Apparel,Jeans,4,673.65,0,2694.6
ORD100345,2023-01-06,West,Electronics,Smartwatch,6,45358.72,20,217721.86
ORD100346,2023-01-06,East,Electronics,Laptop,2,34929.51,0,69859.02
ORD100347,2023-01-06,West,Furniture,Bookshelf,1,9775.97,20,7820.78
ORD100348,2023-01-06,South,Stationery,Notebook,1,193.23,0,193.23
ORD100349,2023-01-06,North,Electronics,Laptop,4,38613.5,0,154454.0
ORD100350,2023-01-06,East,Apparel,Jeans,7,2688.46,0,18819.22
ORD100351,2023-01-06,South,Electronics,Smartwatch,3,13132.57,15,33488.05
ORD100352,2023-01-06,South,Beauty,Hair Dryer,4,3356.8,0,13427.2
ORD100353,2023-01-06,West,Electronics,Smartwatch,5,21766.87,0,108834.35
ORD100354,2023-01-06,East,Groceries,Cereal Box,4,348.65,10,1255.14
ORD100355,2023-01-06,Central,Electronics,Laptop,3,25055.4,15,63891.27
ORD100356,2023-01-06,South,Apparel,Sneakers,6,3961.64,0,23769.84
ORD100357,2023-01-06,West,Electronics,Smartphone,3,32814.45,0,98443.35
ORD100358,2023-01-06,East,Apparel,T-Shirt,2,2759.52,0,5519.04
ORD100359,2023-01-06,West,Groceries,Organic Coffee,4,899.04,0,3596.16
ORD100360,2023-01-06,West,Electronics,Tablet,4,38694.25,5,147038.15
ORD100361,2023-01-06,South,Home & Kitchen,Vacuum Cleaner,3,5575.11,15,14216.53
ORD100362,2023-01-06,North,Groceries,Snack Pack,2,349.56,0,699.12
ORD100363,2023-01-06,Central,Electronics,Smartphone,3,58384.03,0,175152.09
ORD100364,2023-01-06,West,Stationery,Pen Set,1,347.12,0,347.12
ORD100365,2023-01-06,West,Home & Kitchen,Mixer,5,10712.36,5,50883.71
ORD100366,2023-01-06,Central,Apparel,T-Shirt,5,3326.05,0,16630.25
ORD100367,2023-01-06,Central,Apparel,Jacket,6,1429.05,15,7288.15
ORD100368,2023-01-06,South,Electronics,Smartphone,4,6732.48,0,26929.92
ORD100369,2023-01-06,East,Groceries,Cereal Box,3,60.9,0,182.7
ORD100370,2023-01-06,West,Apparel,Sneakers,3,566.28,0,1698.84
ORD100371,2023-01-06,North,Stationery,Pen Set,1,374.86,0,374.86
ORD100372,2023-01-06,North,Toys,Board Game,1,838.91,15,713.07
ORD100373,2023-01-06,North,Electronics,Headphones,4,13656.37,10,49162.93
ORD100374,2023-01-06,North,Apparel,T-Shirt,7,3315.36,0,23207.52
ORD100375,2023-01-06,West,Apparel,Sneakers,4,775.69,0,3102.76
ORD100376,2023-01-06,East,Home & Kitchen,Air Fryer,2,4730.77,0,9461.54
ORD100377,2023-01-06,Central,Home & Kitchen,Vacuum Cleaner,3,8279.58,0,24838.74
ORD100378,2023-01-06,Central,Home & Kitchen,Cookware Set,1,2336.31,0,2336.31
ORD100379,2023-01-06,North,Stationery,Desk Organizer,1,109.51,0,109.51
ORD100380,2023-01-06,North,Electronics,Smartphone,5,7006.75,0,35033.75
ORD100381,2023-01-06,South,Home & Kitchen,Mixer,3,6413.79,5,18279.3
ORD100382,2023-01-06,North,Beauty,Skincare Kit,3,2395.52,0,7186.56
ORD100383,2023-01-06,South,Electronics,Smartphone,2,58991.71,0,117983.42
ORD100384,2023-01-06,South,Beauty,Hair Dryer,2,2112.5,10,3802.5
ORD100385,2023-01-06,North,Electronics,Headphones,3,21332.58,10,57597.97
ORD100386,2023-01-06,North,Groceries,Snack Pack,5,50.63,15,215.18
ORD100387,2023-01-06,North,Beauty,Hair Dryer,6,1191.96,0,7151.76
ORD100388,2023-01-06,Central,Furniture,Bookshelf,1,3901.41,0,3901.41
ORD100389,2023-01-06,East,Beauty,Skincare Kit,5,1482.73,10,6672.28
ORD100390,2023-01-06,East,Stationery,Pen Set,1,296.55,0,296.55
ORD100391,2023-01-06,Central,Beauty,Hair Dryer,2,3101.67,0,6203.34
ORD100392,2023-01-06,West,Toys,Puzzle,1,1144.85,0,1144.85
ORD100393,2023-01-06,West,Groceries,Cereal Box,3,381.6,0,1144.8
ORD100394,2023-01-06,South,Electronics,Laptop,5,56714.96,15,241038.58
ORD100395,2023-01-06,West,Furniture,Bookshelf,1,22948.33,10,20653.5
ORD100396,2023-01-06,South,Groceries,Snack Pack,3,174.55,15,445.1
ORD100397,2023-01-06,East,Electronics,Headphones,4,12585.16,0,50340.64
ORD100398,2023-01-06,North,Groceries,Organic Coffee,6,420.39,15,2143.99
ORD100399,2023-01-06,East,Electronics,Smartphone,1,23759.96,10,21383.96
ORD100400,2023-01-06,South,Apparel,Sneakers,2,2223.29,0,4446.58
ORD100401,2023-01-06,West,Electronics,Smartwatch,7,38152.13,0,267064.91
ORD100402,2023-01-06,North,Beauty,Hair Dryer,3,2815.33,0,8445.99
ORD100403,2023-01-06,South,Apparel,Jacket,4,2393.46,0,9573.84
ORD100404,2023-01-06,North,Beauty,Perfume,2,3119.28,0,6238.56
ORD100405,2023-01-06,Central,Apparel,T-Shirt,5,1082.34,5,5141.12
ORD100406,2023-01-07,South,Toys,Puzzle,1,1217.06,0,1217.06
ORD100407,2023-01-07,North,Toys,Action Figure,1,1369.71,0,1369.71
ORD100408,2023-01-07,Central,Electronics,Smartphone,4,3714.22,15,12628.35
ORD100409,2023-01-07,East,Stationery,Desk Organizer,1,202.61,5,192.48
ORD100410,2023-01-07,East,Home & Kitchen,Cookware Set,5,9031.48,0,45157.4
ORD100411,2023-01-07,South,Beauty,Hair Dryer,5,2380.81,0,11904.05
ORD100412,2023-01-07,South,Home & Kitchen,Vacuum Cleaner,2,7486.53,0,14973.06
ORD100413,2023-01-07,East,Groceries,Organic Coffee,2,336.08,15,571.34
ORD100414,2023-01-07,East,Groceries,Organic Coffee,5,866.12,5,4114.07
ORD100415,2023-01-07,South,Groceries,Snack Pack,2,375.16,15,637.77
ORD100416,2023-01-07,East,Beauty,Perfume,6,1320.67,5,7527.82
ORD100417,2023-01-07,South,Home & Kitchen,Vacuum Cleaner,3,5804.86,5,16543.85
ORD100418,2023-01-07,North,Apparel,T-Shirt,6,3725.89,0,22355.34
ORD100419,2023-01-07,Central,Beauty,Perfume,4,929.18,0,3716.72
ORD100420,2023-01-07,North,Beauty,Skincare Kit,3,287.56,15,733.28
ORD100421,2023-01-07,East,Beauty,Hair Dryer,3,3376.88,5,9624.11
ORD100422,2023-01-07,North,Groceries,Cereal Box,3,869.99,0,2609.97
ORD100423,2023-01-07,West,Apparel,Sneakers,4,3815.67,5,14499.55
ORD100424,2023-01-07,East,Groceries,Cereal Box,3,363.4,5,1035.69
ORD100425,2023-01-07,West,Apparel,T-Shirt,3,323.03,0,969.09
ORD100426,2023-01-07,South,Electronics,Tablet,5,23331.98,0,116659.9
ORD100427,2023-01-07,West,Apparel,Sneakers,4,2008.32,0,8033.28
ORD100428,2023-01-07,Central,Furniture,Bookshelf,1,24007.45,0,24007.45
ORD100429,2023-01-07,East,Electronics,Smartwatch,6,50475.39,15,257424.49
ORD100430,2023-01-07,South,Furniture,Bookshelf,1,12913.8,0,12913.8
ORD100431,2023-01-07,South,Home & Kitchen,Air Fryer,1,9066.0,0,9066.0
ORD100432,2023-01-07,South,Home & Kitchen,Cookware Set,6,5145.62,15,26242.66
ORD100433,2023-01-07,South,Electronics,Tablet,3,14772.73,0,44318.19
ORD100434,2023-01-07,South,Apparel,Sneakers,4,1428.11,15,4855.57
ORD100435,2023-01-07,West,Apparel,T-Shirt,2,2348.85,5,4462.81
ORD100436,2023-01-07,South,Stationery,Pen Set,1,99.58,0,99.58
ORD100437,2023-01-07,West,Beauty,Hair Dryer,5,1078.62,5,5123.44
ORD100438,2023-01-07,Central,Groceries,Organic Coffee,1,163.18,10,146.86
ORD100439,2023-01-07,North,Electronics,Tablet,2,47176.53,0,94353.06
ORD100440,2023-01-07,South,Electronics,Smartphone,3,33230.19,0,99690.57
ORD100441,2023-01-07,North,Beauty,Skincare Kit,4,1559.99,0,6239.96
ORD100442,2023-01-07,South,Home & Kitchen,Air Fryer,6,1032.29,0,6193.74
ORD100443,2023-01-07,South,Groceries,Cereal Box,5,139.93,0,699.65
ORD100444,2023-01-07,West,Stationery,Desk Organizer,1,201.49,5,191.42
ORD100445,2023-01-07,South,Beauty,Hair Dryer,4,3437.35,20,10999.52
ORD100446,2023-01-07,Central,Home & Kitchen,Air Fryer,3,8344.27,15,21277.89
ORD100447,2023-01-07,South,Furniture,Bookshelf,1,17350.43,0,17350.43
ORD100448,2023-01-07,Central,Beauty,Hair Dryer,4,848.46,10,3054.46
ORD100449,2023-01-07,South,Groceries,Organic Coffee,12,378.57,0,4542.84
ORD100450,2023-01-07,South,Apparel,Jacket,4,2783.56,0,11134.24
ORD100451,2023-01-07,North,Beauty,Perfume,6,802.42,10,4333.07
ORD100452,2023-01-07,Central,Apparel,T-Shirt,6,2880.53,0,17283.18
ORD100453,2023-01-07,North,Beauty,Perfume,8,3435.16,0,27481.28
ORD100454,2023-01-07,East,Beauty,Skincare Kit,5,295.58,20,1182.32
ORD100455,2023-01-07,Central,Toys,Board Game,1,1431.21,15,1216.53
ORD100456,2023-01-07,North,Apparel,Sneakers,2,691.72,10,1245.1
ORD100457,2023-01-07,South,Stationery,Pen Set,1,323.06,15,274.6
ORD100458,2023-01-07,East,Electronics,Laptop,2,21407.55,10,38533.59
ORD100459,2023-01-07,West,Groceries,Organic Coffee,3,596.81,0,1790.43
ORD100460,2023-01-07,West,Home & Kitchen,Air Fryer,1,10781.92,0,10781.92
ORD100461,2023-01-07,West,Beauty,Perfume,4,994.63,20,3182.82
ORD100462,2023-01-07,Central,Beauty,Perfume,5,2389.36,5,11349.46
ORD100463,2023-01-07,North,Groceries,Cereal Box,4,459.93,0,1839.72
ORD100464,2023-01-07,South,Electronics,Smartwatch,1,18462.32,0,18462.32
ORD100465,2023-01-07,West,Electronics,Headphones,7,6718.35,10,42325.6
ORD100466,2023-01-07,North,Electronics,Laptop,2,58376.32,0,116752.64
ORD100467,2023-01-07,West,Electronics,Tablet,5,40920.24,0,204601.2
ORD100468,2023-01-07,Central,Electronics,Laptop,7,44451.98,0,311163.86
ORD100469,2023-01-08,North,Furniture,Office Chair,1,6579.57,0,6579.57
ORD100470,2023-01-08,East,Stationery,Notebook,1,424.93,10,382.44
ORD100471,2023-01-08,East,Home & Kitchen,Cookware Set,1,9949.24,0,9949.24
ORD100472,2023-01-08,West,Home & Kitchen,Cookware Set,3,2074.53,0,6223.59
ORD100473,2023-01-08,South,Electronics,Smartphone,3,37692.16,0,113076.48
ORD100474,2023-01-08,North,Beauty,Hair Dryer,4,1316.78,5,5003.76
ORD100475,2023-01-08,North,Home & Kitchen,Cookware Set,5,6070.71,0,30353.55
ORD100476,2023-01-08,South,Beauty,Perfume,2,659.25,0,1318.5
ORD100477,2023-01-08,South,Groceries,Organic Coffee,4,81.8,0,327.2
ORD100478,2023-01-08,East,Groceries,Organic Coffee,4,502.02,0,2008.08
ORD100479,2023-01-08,South,Electronics,Smartwatch,6,57351.08,15,292490.51
ORD100480,2023-01-08,North,Groceries,Organic Coffee,1,745.41,0,745.41
ORD100481,2023-01-08,West,Stationery,Notebook,1,260.52,0,260.52
ORD100482,2023-01-08,East,Apparel,Jeans,3,2719.82,5,7751.49
ORD100483,2023-01-08,North,Groceries,Organic Coffee,7,722.34,5,4803.56
ORD100484,2023-01-08,South,Apparel,Jeans,5,3724.92,0,18624.6
ORD100485,2023-01-08,North,Furniture,Bookshelf,1,17444.84,0,17444.84
ORD100486,2023-01-08,South,Home & Kitchen,Mixer,1,2631.54,0,2631.54
ORD100487,2023-01-08,North,Groceries,Cereal Box,3,694.26,10,1874.5
ORD100488,2023-01-08,West,Electronics,Headphones,3,35325.16,0,105975.48
ORD100489,2023-01-08,East,Electronics,Tablet,5,28512.2,0,142561.0
ORD100490,2023-01-08,West,Apparel,Sneakers,7,2801.48,5,18629.84
ORD100491,2023-01-08,West,Electronics,Tablet,8,35796.34,10,257733.65
ORD100492,2023-01-08,West,Home & Kitchen,Cookware Set,4,10243.75,0,40975.0
ORD100493,2023-01-08,South,Groceries,Cereal Box,5,846.85,0,4234.25
ORD100494,2023-01-08,South,Apparel,Sneakers,3,2601.08,0,7803.24
ORD100495,2023-01-08,East,Electronics,Smartphone,4,33737.17,0,134948.68
ORD100496,2023-01-08,West,Groceries,Organic Coffee,3,574.62,15,1465.28
ORD100497,2023-01-08,North,Electronics,Smartwatch,6,42243.49,5,240787.89
ORD100498,2023-01-08,West,Home & Kitchen,Air Fryer,3,4308.32,0,12924.96
ORD100499,2023-01-08,Central,Beauty,Perfume,4,2303.69,0,9214.76
ORD100500,2023-01-08,West,Beauty,Hair Dryer,5,1993.89,0,9969.45
ORD100501,2023-01-08,South,Home & Kitchen,Cookware Set,3,7704.24,0,23112.72
ORD100502,2023-01-08,North,Electronics,Smartwatch,3,36508.79,0,109526.37
ORD100503,2023-01-08,West,Electronics,Smartphone,4,3864.87,0,15459.48
ORD100504,2023-01-08,East,Groceries,Cereal Box,3,225.75,10,609.52
ORD100505,2023-01-08,West,Furniture,Bookshelf,1,21280.59,0,21280.59
ORD100506,2023-01-08,Central,Beauty,Hair Dryer,1,1969.25,5,1870.79
ORD100507,2023-01-08,East,Electronics,Tablet,6,24747.84,0,148487.04
ORD100508,2023-01-08,East,Furniture,Bookshelf,1,21969.74,20,17575.79
ORD100509,2023-01-08,East,Electronics,Headphones,4,57401.45,0,229605.8
ORD100510,2023-01-08,North,Beauty,Perfume,6,513.55,5,2927.23
ORD100511,2023-01-08,North,Groceries,Organic Coffee,4,63.5,0,254.0
ORD100512,2023-01-08,East,Furniture,Office Chair,1,9147.42,5,8690.05
ORD100513,2023-01-08,East,Apparel,Sneakers,2,1873.47,0,3746.94
ORD100514,2023-01-08,South,Beauty,Hair Dryer,3,382.38,0,1147.14
ORD100515,2023-01-08,East,Electronics,Tablet,3,13437.41,15,34265.4
ORD100516,2023-01-08,South,Home & Kitchen,Mixer,4,3776.9,10,13596.84
ORD100517,2023-01-08,Central,Groceries,Cereal Box,5,840.86,0,4204.3
ORD100518,2023-01-08,East,Apparel,Sneakers,8,866.06,0,6928.48
ORD100519,2023-01-08,Central,Home & Kitchen,Air Fryer,4,3814.88,0,15259.52
ORD100520,2023-01-08,North,Beauty,Hair Dryer,4,1603.69,15,5452.55
ORD100521,2023-01-08,East,Toys,Puzzle,1,591.46,0,591.46
ORD100522,2023-01-08,East,Groceries,Cereal Box,5,750.61,0,3753.05
ORD100523,2023-01-08,South,Electronics,Smartwatch,3,30527.95,10,82425.47
ORD100524,2023-01-08,North,Electronics,Tablet,3,7437.78,10,20082.01
ORD100525,2023-01-08,East,Groceries,Organic Coffee,3,850.12,0,2550.36
ORD100526,2023-01-08,North,Electronics,Smartwatch,4,22351.89,15,75996.43
ORD100527,2023-01-08,Central,Electronics,Smartwatch,7,47712.91,0,333990.37
ORD100528,2023-01-08,West,Beauty,Skincare Kit,3,1126.52,5,3210.58
ORD100529,2023-01-08,South,Home & Kitchen,Mixer,4,7161.47,10,25781.29
ORD100530,2023-01-08,Central,Home & Kitchen,Cookware Set,5,5510.4,0,27552.0
ORD100531,2023-01-08,Central,Home & Kitchen,Air Fryer,4,11221.84,0,44887.36
ORD100532,2023-01-08,South,Apparel,Jeans,2,2801.38,5,5322.62
ORD100533,2023-01-08,West,Electronics,Smartwatch,4,31828.79,0,127315.16
ORD100534,2023-01-08,North,Toys,Puzzle,1,1556.29,5,1478.48
ORD100535,2023-01-08,East,Electronics,Tablet,3,23457.92,0,70373.76
ORD100536,2023-01-08,West,Groceries,Cereal Box,3,257.35,0,772.05
ORD100537,2023-01-08,West,Home & Kitchen,Air Fryer,3,10339.63,0,31018.89
ORD100538,2023-01-08,South,Apparel,T-Shirt,3,1801.47,5,5134.19
ORD100539,2023-01-08,West,Apparel,Sneakers,9,2408.76,5,20594.9
ORD100540,2023-01-08,South,Groceries,Cereal Box,2,863.83,0,1727.66
ORD100541,2023-01-09,West,Apparel,Jeans,3,3729.53,0,11188.59
ORD100542,2023-01-09,Central,Stationery,Notebook,1,216.35,0,216.35
ORD100543,2023-01-09,Central,Apparel,Jeans,4,2592.12,10,9331.63
ORD100544,2023-01-09,Central,Groceries,Snack Pack,4,258.91,5,983.86
ORD100545,2023-01-09,South,Apparel,Jeans,5,3578.13,0,17890.65
ORD100546,2023-01-09,South,Groceries,Cereal Box,6,364.09,20,1747.63
ORD100547,2023-01-09,South,Beauty,Hair Dryer,3,3293.07,0,9879.21
ORD100548,2023-01-09,South,Toys,Puzzle,1,461.3,0,461.3
ORD100549,2023-01-09,Central,Apparel,T-Shirt,6,1914.7,15,9764.97
ORD100550,2023-01-09,Central,Home & Kitchen,Vacuum Cleaner,3,1024.43,0,3073.29
ORD100551,2023-01-09,South,Beauty,Hair Dryer,2,510.44,0,1020.88
ORD100552,2023-01-09,Central,Beauty,Skincare Kit,2,2901.87,0,5803.74
ORD100553,2023-01-09,North,Apparel,Jeans,3,2920.58,15,7447.48
ORD100554,2023-01-09,Central,Home & Kitchen,Vacuum Cleaner,5,5488.06,10,24696.27
ORD100555,2023-01-09,Central,Groceries,Snack Pack,2,444.29,0,888.58
ORD100556,2023-01-09,West,Apparel,Sneakers,4,993.49,10,3576.56
ORD100557,2023-01-09,East,Apparel,T-Shirt,3,2220.79,5,6329.25
ORD100558,2023-01-09,North,Electronics,Laptop,5,55858.24,5,265326.64
ORD100559,2023-01-09,Central,Home & Kitchen,Cookware Set,4,8320.27,0,33281.08
ORD100560,2023-01-09,West,Electronics,Smartphone,6,48635.09,0,291810.54
ORD100561,2023-01-09,Central,Electronics,Smartphone,1,46862.13,0,46862.13
ORD100562,2023-01-09,North,Groceries,Snack Pack,3,766.18,0,2298.54
ORD100563,2023-01-09,South,Beauty,Hair Dryer,4,3047.5,5,11580.5
ORD100564,2023-01-09,East,Home & Kitchen,Cookware Set,5,4592.17,0,22960.85
ORD100565,2023-01-09,South,Electronics,Tablet,4,59487.67,0,237950.68
ORD100566,2023-01-09,West,Home & Kitchen,Cookware Set,4,7346.92,5,27918.3
ORD100567,2023-01-09,North,Stationery,Pen Set,1,34.31,0,34.31
ORD100568,2023-01-09,West,Beauty,Skincare Kit,3,2025.45,0,6076.35
ORD100569,2023-01-09,North,Home & Kitchen,Vacuum Cleaner,4,4072.97,0,16291.88
ORD100570,2023-01-09,West,Toys,Action Figure,1,1357.75,0,1357.75
ORD100571,2023-01-09,East,Beauty,Skincare Kit,3,1852.29,0,5556.87
ORD100572,2023-01-09,West,Home & Kitchen,Air Fryer,4,11371.97,0,45487.88
ORD100573,2023-01-09,North,Furniture,Office Chair,1,2362.76,0,2362.76
ORD100574,2023-01-09,South,Home & Kitchen,Air Fryer,2,11654.84,15,19813.23
ORD100575,2023-01-09,Central,Electronics,Laptop,6,26935.29,5,153531.15
ORD100576,2023-01-09,East,Apparel,Jeans,7,2435.47,5,16195.88
ORD100577,2023-01-09,North,Home & Kitchen,Cookware Set,7,10345.64,0,72419.48
ORD100578,2023-01-09,East,Apparel,T-Shirt,5,778.83,5,3699.44
ORD100579,2023-01-09,South,Groceries,Snack Pack,3,816.84,0,2450.52
ORD100580,2023-01-09,East,Beauty,Perfume,6,1662.7,5,9477.39
ORD100581,2023-01-09,Central,Home & Kitchen,Mixer,4,4344.94,5,16510.77
ORD100582,2023-01-09,North,Groceries,Organic Coffee,3,508.38,5,1448.88
ORD100583,2023-01-09,West,Home & Kitchen,Air Fryer,3,2562.6,5,7303.41
ORD100584,2023-01-09,West,Toys,Board Game,1,227.38,10,204.64
ORD100585,2023-01-09,East,Toys,Puzzle,1,1032.84,10,929.56
ORD100586,2023-01-09,East,Home & Kitchen,Air Fryer,3,1183.39,5,3372.66
ORD100587,2023-01-09,West,Electronics,Laptop,3,12160.25,0,36480.75
ORD100588,2023-01-09,South,Beauty,Hair Dryer,7,916.69,15,5454.31
ORD100589,2023-01-09,South,Furniture,Office Chair,1,4282.32,0,4282.32
ORD100590,2023-01-09,South,Groceries,Organic Coffee,5,553.54,10,2490.93
ORD100591,2023-01-09,South,Groceries,Snack Pack,3,761.16,0,2283.48
ORD100592,2023-01-09,South,Groceries,Snack Pack,6,560.15,0,3360.9
ORD100593,2023-01-09,North,Home & Kitchen,Air Fryer,6,9345.77,20,44859.7
ORD100594,2023-01-09,South,Beauty,Perfume,4,1398.66,0,5594.64
ORD100595,2023-01-09,South,Electronics,Laptop,8,54512.28,0,436098.24
ORD100596,2023-01-09,South,Electronics,Headphones,7,18761.55,5,124764.31
ORD100597,2023-01-09,South,Stationery,Notebook,1,144.64,5,137.41
ORD100598,2023-01-09,North,Electronics,Smartphone,4,35451.76,15,120535.98
ORD100599,2023-01-09,West,Electronics,Tablet,4,58166.1,5,221031.18
ORD100600,2023-01-09,Central,Apparel,Sneakers,5,3446.83,0,17234.15
ORD100601,2023-01-09,East,Beauty,Skincare Kit,2,936.16,0,1872.32
ORD100602,2023-01-09,South,Electronics,Smartwatch,1,51346.8,0,51346.8
ORD100603,2023-01-09,North,Electronics,Smartphone,4,57088.17,5,216935.05
ORD100604,2023-01-09,West,Groceries,Cereal Box,10,636.6,5,6047.7
ORD100605,2023-01-09,Central,Electronics,Laptop,5,59942.18,5,284725.36
ORD100606,2023-01-09,West,Electronics,Laptop,2,55128.77,0,110257.54
ORD100607,2023-01-09,North,Groceries,Cereal Box,2,426.95,0,853.9
ORD100608,2023-01-09,West,Electronics,Headphones,3,40689.83,10,109862.54
ORD100609,2023-01-09,Central,Apparel,T-Shirt,2,2303.86,10,4146.95
ORD100610,2023-01-09,Central,Apparel,Jeans,5,2185.89,0,10929.45
ORD100611,2023-01-09,South,Beauty,Perfume,6,507.98,0,3047.88
ORD100612,2023-01-09,South,Toys,Action Figure,1,707.58,0,707.58
ORD100613,2023-01-09,North,Beauty,Skincare Kit,4,2585.12,10,9306.43
ORD100614,2023-01-09,East,Stationery,Desk Organizer,1,310.59,5,295.06
ORD100615,2023-01-09,East,Electronics,Tablet,3,28085.3,0,84255.9
ORD100616,2023-01-10,South,Toys,Puzzle,1,303.27,15,257.78
ORD100617,2023-01-10,South,Electronics,Smartphone,4,41755.58,0,167022.32
ORD100618,2023-01-10,West,Electronics,Tablet,2,40380.11,0,80760.22
ORD100619,2023-01-10,East,Apparel,T-Shirt,2,2487.49,0,4974.98
ORD100620,2023-01-10,East,Groceries,Cereal Box,5,344.97,0,1724.85
ORD100621,2023-01-10,North,Furniture,Office Chair,1,2603.27,0,2603.27
ORD100622,2023-01-10,Central,Apparel,Jacket,5,303.36,0,1516.8
ORD100623,2023-01-10,North,Home & Kitchen,Cookware Set,4,4113.24,15,13985.02
ORD100624,2023-01-10,South,Home & Kitchen,Vacuum Cleaner,6,4352.67,15,22198.62
ORD100625,2023-01-10,Central,Stationery,Pen Set,1,354.49,10,319.04
ORD100626,2023-01-10,North,Home & Kitchen,Air Fryer,5,9201.8,0,46009.0
ORD100627,2023-01-10,North,Electronics,Tablet,2,46261.45,0,92522.9
ORD100628,2023-01-10,East,Beauty,Perfume,5,3030.13,0,15150.65
ORD100629,2023-01-10,South,Electronics,Laptop,3,6364.9,5,18139.96
ORD100630,2023-01-10,West,Apparel,Sneakers,4,1397.7,20,4472.64
ORD100631,2023-01-10,North,Electronics,Smartwatch,3,49030.39,5,139736.61
ORD100632,2023-01-10,North,Electronics,Smartphone,4,53361.09,15,181427.71
ORD100633,2023-01-10,East,Stationery,Desk Organizer,1,422.98,0,422.98
ORD100634,2023-01-10,East,Toys,Puzzle,1,666.74,0,666.74
ORD100635,2023-01-10,West,Electronics,Tablet,3,35325.5,0,105976.5
ORD100636,2023-01-10,North,Groceries,Snack Pack,1,437.59,0,437.59
ORD100637,2023-01-10,North,Home & Kitchen,Mixer,3,5410.86,10,14609.32
ORD100638,2023-01-10,North,Beauty,Perfume,4,2613.47,5,9931.19
ORD100639,2023-01-10,Central,Electronics,Smartwatch,6,5783.75,0,34702.5
ORD100640,2023-01-10,West,Home & Kitchen,Air Fryer,1,9205.53,0,9205.53
ORD100641,2023-01-10,North,Home & Kitchen,Cookware Set,5,3847.85,0,19239.25
ORD100642,2023-01-10,West,Toys,Action Figure,1,1025.78,0,1025.78
ORD100643,2023-01-10,Central,Home & Kitchen,Air Fryer,4,10394.73,10,37421.03
ORD100644,2023-01-10,West,Home & Kitchen,Air Fryer,5,11541.21,0,57706.05
ORD100645,2023-01-10,North,Electronics,Smartwatch,4,16400.19,5,62320.72
ORD100646,2023-01-10,East,Electronics,Tablet,6,16087.96,0,96527.76
ORD100647,2023-01-10,South,Groceries,Snack Pack,2,667.26,0,1334.52
ORD100648,2023-01-10,South,Electronics,Laptop,5,28125.67,0,140628.35
ORD100649,2023-01-10,West,Beauty,Hair Dryer,5,2263.43,0,11317.15
ORD100650,2023-01-10,East,Electronics,Smartwatch,2,40982.42,0,81964.84
ORD100651,2023-01-10,North,Beauty,Perfume,4,2911.11,0,11644.44
ORD100652,2023-01-10,Central,Groceries,Organic Coffee,4,883.84,0,3535.36
ORD100653,2023-01-10,East,Groceries,Cereal Box,3,345.88,0,1037.64
ORD100654,2023-01-10,West,Electronics,Headphones,6,48479.98,0,290879.88
ORD100655,2023-01-10,South,Electronics,Laptop,6,8539.6,0,51237.6
ORD100656,2023-01-10,North,Electronics,Tablet,3,16193.56,5,46151.65
ORD100657,2023-01-10,South,Electronics,Headphones,1,21523.57,0,21523.57
ORD100658,2023-01-10,East,Beauty,Skincare Kit,3,216.97,0,650.91
ORD100659,2023-01-10,East,Electronics,Headphones,2,29564.36,15,50259.41
ORD100660,2023-01-10,North,Home & Kitchen,Air Fryer,3,2457.8,0,7373.4
ORD100661,2023-01-10,West,Beauty,Hair Dryer,1,1454.59,0,1454.59
ORD100662,2023-01-10,East,Apparel,Jeans,2,1787.36,0,3574.72
ORD100663,2023-01-10,South,Groceries,Snack Pack,6,868.3,0,5209.8
